header,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12
Total Cases,317080.0,320599.0,324637.0,330323.0,336159.0,344083.0,354302.0,362712.0,373718.0,383796.0,396380.0,413593.0,431981.0,450098.0,469741.0,491800.0,527084.0,553557.0,621120.0,672918.0,725403.0,794762.0,868782.0,959417.0,1084635.0,1225655.0,1372797.0,1530754.0,1723675.0,1908378.0,2139274.0,2421773.0,2711938.0,3022360.0,3275479.0,3562907.0,3900484.0,4261749.0,4621656.0,4989546.0,5231262.0,5536247.0,5851425.0,6144549.0,6503702.0,6878002.0,7242792.0,7560829.0,8106628.0,8407312.0,8771457.0,9105526.0,9520096.0,9893794.0,10218660.0,10544383.0,10859113.0,11178479.0,11522755.0,11870359.0,12209416.0,12554100.0,12850048.0,13142310.0,13456452.0,13772559.0,14114933.0,14477845.0,14803712.0,15109203.0,15423389.0,15751008.0,16123498.0,16487374.0,16857527.0,17200050.0,17507624.0,17819925.0,18163782.0,18508956.0,18898268.0,19288233.0,19669842.0,19986718.0,20345490.0,20737772.0,21151141.0,21582189.0,22013736.0,22435530.0,22817447.0,23166197.0,23541565.0,23959105.0,24441792.0,24931068.0,25483442.0,25912937.0,26298511.0,26787454.0,27244204.0,27775292.0,28304253.0,28844117.0,29298564.0,29706692.0,30208794.0,30754060.0,31307330.0,31829066.0,32372984.0,32907027.0,33383231.0,33954141.0,34537851.0,35106454.0,35831466.0,36465856.0,36984277.0,37540177.0,38212994.0,38909498.0,39627758.0,40400340.0,41119535.0,41782037.0,42399731.0,43108655.0,43982260.0,44825431.0,45640747.0,46432040.0,47169315.0,47828207.0,48670165.0,49529751.0,50433614.0,51369205.0,52243974.0,53024510.0,53790085.0,54676666.0,55605345.0,56618651.0,57596013.0,58548766.0,59409179.0,60240322.0,61184211.0,62310290.0,63449312.0,64585018.0,65614250.0,66475477.0,67391159.0,68397775.0,69559712.0,70691157.0,71864525.0,72875416.0,73804703.0,74646033.0,75674401.0,76797610.0,77942184.0,79092409.0,80137064.0,81050274.0,81963055.0,83022911.0,84130445.0,85305902.0,86536333.0,87548486.0,88417984.0,89266712.0,90305147.0,91429175.0,92542190.0,93608883.0,94681934.0,95518900.0,96440949.0,97437136.0,98582520.0,99751788.0,100910062.0,101984611.0,102882419.0,103955995.0,105040292.0,106197351.0,107349370.0,108636236.0,109735607.0,110671509.0,111583606.0,112570999.0,113740586.0,114972650.0,116294166.0,117466806.0,118454778.0,119548491.0,120720301.0,121974078.0,123273234.0,124622376.0,125822279.0,126856724.0,128005352.0,129182240.0,130328298.0,131789121.0,133163953.0,134351906.0,135386614.0,136454849.0,137613470.0,138974548.0,140296766.0,141541420.0,142919954.0,143995226.0,145245902.0,146601084.0,148070422.0,149589391.0,151115627.0,152619955.0,153825491.0,155068208.0,156413499.0,158037341.0,159779697.0,161540431.0,163142241.0,164501406.0,166160651.0,167827569.0,169748083.0,171799291.0,173968080.0,175952952.0,177504692.0,179664480.0,181720163.0,183961755.0,186384534.0,188905620.0,190993570.0,193013254.0,195533546.0,197973322.0,200172374.0,202804314.0,205633213.0,208275954.0,210377291.0,212540581.0,214965715.0,217796549.0,220592443.0,223412098.0,225980273.0,228014551.0,230297280.0,232946994.0,235645594.0,238454551.0,241335183.0,243846994.0,245905726.0,248116799.0,250649515.0,253367391.0,255884409.0,258771531.0,261251887.0,263297129.0,265408788.0,268018948.0,270776421.0,273711248.0,276600143.0,279324065.0,281566358.0,283706369.0,286447537.0,289275587.0,295446992.0,298432439.0,301128040.0,303351831.0,305562988.0,308318861.0,311411750.0,314543477.0,317591591.0,320219396.0,322438095.0,324698771.0,327500885.0,330446400.0,333334177.0,335355018.0,337445610.0,339239645.0,341274213.0,344114226.0,347263624.0,350547739.0,352945733.0,355433059.0,357603212.0,359905750.0,363060977.0,366394871.0,370191478.0,373630428.0,376820513.0,379276733.0,381870703.0,384831237.0,388013498.0,391222701.0,394466768.0,397167367.0,399366840.0,401559915.0,404097297.0,407065405.0,409847964.0,412648000.0,415055409.0,416976285.0,419085151.0,421443381.0,424014862.0,426623273.0,429133989.0,431324882.0,432955689.0,434857602.0,436817680.0,439067620.0,441055624.0,443348319.0,444963222.0,446660038.0,448002488.0,449820897.0,451696677.0,453591704.0,455423907.0,457021277.0,458286847.0,459502701.0,460995901.0,462699144.0,464446761.0,466220102.0,467818614.0,469184259.0,470412951.0,472084908.0,474012937.0,475949144.0,477866376.0,479555609.0,480884969.0,482177056.0,483465853.0,485381598.0,487344929.0,489282287.0,491064816.0,492657884.0,493928845.0,495714445.0,497753195.0,499819339.0,501935984.0,503911055.0,505487216.0,506969711.0,508981179.0,511365123.0,513715923.0,516144113.0,518304241.0,520191083.0,521971133.0,524176049.0,526926991.0,529747143.0,532515112.0,535033038.0,537067100.0,538999832.0,541443526.0,544399985.0,547460102.0,550176840.0,552415173.0,554808498.0,556828139.0,559339560.0,562207514.0,565810161.0,568953388.0,571737298.0,574700605.0,577250107.0,580536251.0,583977021.0,587408443.0,590995765.0,594273791.0,597108974.0,599962242.0,603528212.0,607248724.0,610999784.0,614754848.0,618150602.0,621137867.0,623929708.0,627435388.0,631203342.0,634917452.0,638544467.0,641831375.0,644585947.0,647359106.0,650696375.0,654174352.0,657758778.0,661186459.0,664411040.0,667022049.0,669547293.0,672595958.0,675717096.0,678694133.0,681630533.0,684198853.0,686440893.0,688631676.0,691187194.0,693947417.0,694764199.0,697323759.0,699681327.0,701621061.0,703458387.0,705622925.0,707945024.0,710209976.0,712254525.0,714216676.0,715808689.0,717345786.0,719229159.0,721200633.0,723204889.0,724912549.0,726530262.0,727839828.0,729141005.0,730634141.0,732339691.0,734170231.0,735873369.0,737378211.0,738602766.0,739846708.0,741347895.0,742958546.0,744542774.0,746184399.0,747592156.0,748808693.0,749995145.0,751497668.0,753263777.0,754896431.0,756597529.0,758069508.0,759321752.0,760650796.0,762188017.0,763794710.0,765583879.0,767373425.0,768891948.0,770215837.0,771736548.0,773580674.0,775472474.0,777434049.0,779510217.0,781244594.0,782749141.0,784551725.0,786705731.0,788928534.0,791284248.0,793748510.0,795682564.0,797442457.0,799517954.0,801709926.0,804023796.0,806361993.0,809355158.0,811137226.0,812952606.0,815201861.0,817721521.0,820381745.0,823073285.0,826070651.0,828157782.0,830120688.0,832516553.0,835135845.0,837917886.0,840750913.0,844113771.0,846367270.0,848175146.0,850859855.0,853528478.0,856526450.0,859450518.0,862750808.0,864939730.0,866839546.0,869617612.0,872422397.0,875417015.0,878355214.0,881588982.0,883804511.0,885633304.0,888511622.0,891342874.0,894344352.0,897356959.0,900382645.0,902641269.0,904467642.0,907267329.0,909801077.0,912795549.0,915568837.0,918495544.0,920480660.0,922279186.0,924079947.0,927050679.0,929626703.0,932253686.0,934838089.0,936707350.0,938213911.0,940658854.0,942923340.0,945244337.0,947615711.0,950043145.0,952234181.0,953709287.0,955882302.0,957811297.0,960019209.0,962120845.0,964361847.0,965870870.0,967297596.0,969225655.0,971078979.0,973152444.0,975151874.0,977365606.0,978799187.0,980060470.0,981880107.0,983619213.0,985743466.0,987540409.0,989502240.0,990883871.0,992183680.0,993759492.0,995560072.0,997487378.0,999342616.0,1001247640.0,1002660031.0,1003962282.0,1005683423.0,1007548831.0,1009537940.0,1011468583.0,1013514402.0,1015034137.0,1016367785.0,1018176987.0,1020071138.0,1022256073.0,1024203252.0,1026363464.0,1027997753.0,1029349883.0,1031124010.0,1032955783.0,1035217863.0,1037502525.0,1039723599.0,1041529446.0,1043019048.0,1045078551.0,1047173047.0,1049693969.0,1051952383.0,1054526602.0,1056400590.0,1057927391.0,1060292119.0,1062595456.0,1065366035.0,1068078362.0,1070788688.0,1072907398.0,1074652915.0,1077408661.0,1080076431.0,1083086397.0,1085770111.0,1088447305.0,1090470126.0,1092270649.0,1095183691.0,1097968416.0,1101110995.0,1104230657.0,1107386529.0,1109644372.0,1111565349.0,1114121452.0,1117224733.0,1120165300.0,1123399470.0,1126165652.0,1128586532.0,241209.0,267235.0,275674.0,284266.0,292208.0,299560.0,301402.0,303616.0,306149.0,313235.0,314734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,2620.0,3766.0,5739.0,8475.0,11712.0,22320.0,24678.0,32950.0,39721.0,48171.0,67169.0,79571.0,95616.0,110596.0,123244.0,137500.0,148429.0,160549.0,170839.0,179009.0,180601.0
New Cases,2346.0,3519.0,4038.0,5686.0,5836.0,7924.0,10219.0,8410.0,11006.0,10078.0,12584.0,17213.0,18388.0,18117.0,19643.0,22059.0,35284.0,26473.0,67563.0,51798.0,52485.0,69359.0,74020.0,90635.0,125218.0,141020.0,147142.0,157957.0,192921.0,184703.0,230896.0,282499.0,290165.0,310422.0,253119.0,287428.0,337577.0,361265.0,359907.0,367890.0,241716.0,300740.0,315178.0,293124.0,359153.0,374300.0,364790.0,318037.0,545799.0,300684.0,364145.0,334069.0,414570.0,373698.0,324866.0,325723.0,314730.0,319366.0,344276.0,347604.0,339057.0,344684.0,295948.0,292262.0,314142.0,316107.0,342374.0,362912.0,325867.0,305491.0,314186.0,327619.0,372490.0,363876.0,370153.0,342523.0,307574.0,312301.0,343857.0,345174.0,389312.0,389965.0,381609.0,316876.0,358772.0,392282.0,413369.0,431048.0,431547.0,421794.0,381917.0,348750.0,375368.0,417540.0,482687.0,489276.0,552374.0,429495.0,385574.0,488943.0,456750.0,531088.0,528961.0,539864.0,454447.0,408128.0,502102.0,545266.0,553270.0,521736.0,543918.0,534043.0,476204.0,570910.0,583710.0,568603.0,725012.0,634390.0,518421.0,555900.0,672817.0,696504.0,718260.0,772582.0,719195.0,662502.0,617694.0,708924.0,873605.0,843171.0,815316.0,791293.0,737275.0,658892.0,841958.0,859586.0,903863.0,935591.0,874769.0,780536.0,765575.0,886581.0,928679.0,1013306.0,977362.0,952753.0,860413.0,831143.0,943889.0,1126079.0,1139022.0,1135706.0,1029232.0,861227.0,915682.0,1006616.0,1161937.0,1131445.0,1173368.0,1010891.0,929287.0,841330.0,1028368.0,1123209.0,1144574.0,1150225.0,1044655.0,913210.0,912781.0,1059856.0,1107534.0,1175457.0,1230431.0,1012153.0,869498.0,848728.0,1038435.0,1124028.0,1113015.0,1066693.0,1073051.0,836966.0,922049.0,996187.0,1145384.0,1169268.0,1158274.0,1074549.0,897808.0,1073576.0,1084297.0,1157059.0,1152019.0,1286866.0,1099371.0,935902.0,912097.0,987393.0,1169587.0,1232064.0,1321516.0,1172640.0,987972.0,1093713.0,1171810.0,1253777.0,1299156.0,1349142.0,1199903.0,1034445.0,1148628.0,1176888.0,1146058.0,1460823.0,1374832.0,1187953.0,1034708.0,1068235.0,1158621.0,1361078.0,1322218.0,1244654.0,1378534.0,1075272.0,1250676.0,1355182.0,1469338.0,1518969.0,1526236.0,1504328.0,1205536.0,1242717.0,1345291.0,1623842.0,1742356.0,1760734.0,1601810.0,1359165.0,1659245.0,1666918.0,1920514.0,2051208.0,2168789.0,1984872.0,1551740.0,2159788.0,2055683.0,2241592.0,2422779.0,2521086.0,2087950.0,2019684.0,2520292.0,2439776.0,2429657.0,2631940.0,2828899.0,2642741.0,2101337.0,2163290.0,2425134.0,2830834.0,2795894.0,2819655.0,2568175.0,2034278.0,2282729.0,2649714.0,2698600.0,2808957.0,2880632.0,2511811.0,2058732.0,2211073.0,2532716.0,2717876.0,2517018.0,2887122.0,2480356.0,2045242.0,2111659.0,2610160.0,2757473.0,2934827.0,2888895.0,2723922.0,2242293.0,2140011.0,2741168.0,2828050.0,2878505.0,2985447.0,2695601.0,2223791.0,2211157.0,2755873.0,3092889.0,3131727.0,3048114.0,2627805.0,2218699.0,2260676.0,2802114.0,2945515.0,2887777.0,2020841.0,2090592.0,1794035.0,2034568.0,2840013.0,3149398.0,3284115.0,2397994.0,2487326.0,2170153.0,2302538.0,3155227.0,3333894.0,3796607.0,3438950.0,3190085.0,2456220.0,2593970.0,2960534.0,3182261.0,3209203.0,3244067.0,2700599.0,2199473.0,2193075.0,2537382.0,2968108.0,2782559.0,2800036.0,2407409.0,1920876.0,2108866.0,2358230.0,2571481.0,2608411.0,2510716.0,2190893.0,1630807.0,1901913.0,1960078.0,2249940.0,1988004.0,2292695.0,1614903.0,1696816.0,1342450.0,1818409.0,1875780.0,1895027.0,1832203.0,1597370.0,1265570.0,1215854.0,1493200.0,1703243.0,1747617.0,1773341.0,1598512.0,1365645.0,1228692.0,1671957.0,1928029.0,1936207.0,1917232.0,1689233.0,1329360.0,1292087.0,1288797.0,1915745.0,1963331.0,1937358.0,1782529.0,1593068.0,1270961.0,1785600.0,2038750.0,2066144.0,2116645.0,1975071.0,1576161.0,1482495.0,2011468.0,2383944.0,2350800.0,2428190.0,2160128.0,1886842.0,1780050.0,2204916.0,2750942.0,2820152.0,2767969.0,2517926.0,2034062.0,1932732.0,2443694.0,2956459.0,3060117.0,2716738.0,2238333.0,2393325.0,2019641.0,2511421.0,2867954.0,3602647.0,3143227.0,2783910.0,2963307.0,2549502.0,3286144.0,3440770.0,3431422.0,3587322.0,3278026.0,2835183.0,2853268.0,3565970.0,3720512.0,3751060.0,3755064.0,3395754.0,2987265.0,2791841.0,3505680.0,3767954.0,3714110.0,3627015.0,3286908.0,2754572.0,2773159.0,3337269.0,3477977.0,3584426.0,3427681.0,3224581.0,2611009.0,2525244.0,3048665.0,3121138.0,2977037.0,2936400.0,2568320.0,2242040.0,2190783.0,2555518.0,2760223.0,2560982.0,2559560.0,2357568.0,1939734.0,1837326.0,2164538.0,2322099.0,2264952.0,2044549.0,1962151.0,1592013.0,1537097.0,1883373.0,1971474.0,2004256.0,1707660.0,1617713.0,1309566.0,1301177.0,1493136.0,1705550.0,1830540.0,1703138.0,1504842.0,1224555.0,1243942.0,1501187.0,1610651.0,1584228.0,1641625.0,1407757.0,1216537.0,1186452.0,1502523.0,1766109.0,1632654.0,1701098.0,1471979.0,1252244.0,1329044.0,1537221.0,1606693.0,1789169.0,1789546.0,1518523.0,1323889.0,1520711.0,1844126.0,1891800.0,1961575.0,2076168.0,1734377.0,1504547.0,1802584.0,2154006.0,2222803.0,2355714.0,2464262.0,1934054.0,1759893.0,2075497.0,2191972.0,2313870.0,2338197.0,2993165.0,1782068.0,1815380.0,2249255.0,2519660.0,2660224.0,2691540.0,2997366.0,2087131.0,1962906.0,2395865.0,2619292.0,2782041.0,2833027.0,3362858.0,2253499.0,1807876.0,2684709.0,2668623.0,2997972.0,2924068.0,3300290.0,2188922.0,1899816.0,2778066.0,2804785.0,2994618.0,2938199.0,3233768.0,2215529.0,1828793.0,2878318.0,2831252.0,3001478.0,3012607.0,3025686.0,2258624.0,1826373.0,2799687.0,2533748.0,2994472.0,2773288.0,2926707.0,1985116.0,1798526.0,1800761.0,2970732.0,2576024.0,2626983.0,2584403.0,1869261.0,1506561.0,2444943.0,2264486.0,2320997.0,2371374.0,2427434.0,1590612.0,1475106.0,2173015.0,1928995.0,2207912.0,2101636.0,2241002.0,1509023.0,1426726.0,1928059.0,1853324.0,2073465.0,1999430.0,2213732.0,1433581.0,1261283.0,1819637.0,1739106.0,2124253.0,1796943.0,1961831.0,1381631.0,1299809.0,1575812.0,1800580.0,1927306.0,1855238.0,1905024.0,1412391.0,1302251.0,1721141.0,1865408.0,1989109.0,1930643.0,2045819.0,1519735.0,1333648.0,1809202.0,1894151.0,2184935.0,1947179.0,2160212.0,1634289.0,1352130.0,1774127.0,1831773.0,2262080.0,2284662.0,2221074.0,1805847.0,1489602.0,2059503.0,2094496.0,2520922.0,2258414.0,2574219.0,1873988.0,1526801.0,2364728.0,2303337.0,2770579.0,2712327.0,2710326.0,2118710.0,1745517.0,2755746.0,2593426.0,3009966.0,2683714.0,2677194.0,2022821.0,1800523.0,2913042.0,2784725.0,3142579.0,3119662.0,3155872.0,2257843.0,1920977.0,2556103.0,3103281.0,2940567.0,3234170.0,2766182.0,2420880.0,60608.0,26026.0,8439.0,8592.0,7942.0,7352.0,1842.0,2214.0,2533.0,7086.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,1146.0,1973.0,2736.0,3237.0,10608.0,2358.0,8272.0,6771.0,8450.0,18998.0,12402.0,16045.0,14980.0,12648.0,14256.0,10929.0,12120.0,10290.0,8170.0,1592.0
